_id,barcode,brandcode,categorycode,topbrand,brandname,cpgid
5f4802bebe37ce0c83033741,511111115878,TEST BRANDCODE @1598554814581,CANDY_AND_SWEETS,False,test brand @1598554814581,5332fa12e4b03c9a25efd1e7
5332fa67e4b03c9a25efd216,511111403074,,,False,Orv's,5332fa12e4b03c9a25efd1e7
55a41a9de4b0d0a65b3692ed,511111002710,,,False,RPs,55a41a91e4b0d0a65b3692ec
5fcff304be37ce6d53dfc685,511111917991,TEST BRANDCODE @1607463684722,BAKING,False,test brand @1607463684722,5fcff304be37ce6d53dfc683
5db9f8c5a60b87376833e36a,511111106203,BETTY CROCKER GUSHERS,,False,Fruit Gushers™,5332f5f3e4b03c9a25efd0ae
5332f789e4b03c9a25efd12c,511111603597,,,False,Bugles,5332f5f3e4b03c9a25efd0ae
5f3d6f45be37ce4ddbb1bb3f,511111515524,TEST BRANDCODE @1597861701615,CANDY_AND_SWEETS,False,test brand @1597861701615,5332fa12e4b03c9a25efd1e7
5332f762e4b03c9a25efd11e,511111103707,,,False,Glaceau vitaminwater zero,5332f5ebe4b03c9a25efd0a8
5f16f512be37ce2b30061e1e,511111215059,,BAKING,False,test brand @1595340050104,5f16f512be37ce2b30061e1d
5daf2baea60b87376833e359,511111505877,LUCKY CHARMS,,False,Lucky Charms®,5332f5f3e4b03c9a25efd0ae
57d95741e4b0ac389136a2b1,511111802402,BACK TO NATURE DINNERS,,False,Back to Nature Meals,559c2234e4b06aca36af13c6
5332f7b2e4b03c9a25efd13f,511111503460,,,False,Budweiser Select 55,5332f7a7e4b03c9a25efd134
5f35a0babe37ce6853cff200,511111615378,TEST BRANDCODE @1597350074366,BAKING,False,test brand @1597350074366,5f35a0babe37ce6853cff1fd
537b7ec2892471241348d70a,511111302780,,,False,Cedar Crest,537b7ec2892471241348d709
5fc54c0abe37ce1911dbb3b3,511111317876,TEST BRANDCODE @1606765578747,BAKING,False,test brand @1606765578747,5fc54c0abe37ce1911dbb3b1
5d642d65a3a018514994f42d,511111305125,511111305125,,False,Rachael Ray Everyday,5d5d4fd16d5f3b23d1bc7905
5fb829c0be37ce522e165ce4,511111117797,GRANDMA SYCAMORE,GROCERY,False,Grandma Sycamore,5fb6b608be37ce522e165cb9
5dc2db051dda2c0ad7da64b0,511111106364,MERMAID CEREAL,,False,Mermaid Cereal,5332f5f3e4b03c9a25efd0ae
5f35a0babe37ce6853cff1fe,511111915355,TEST BRANDCODE @1597350074237,BAKING,False,test brand @1597350074236,5f35a0babe37ce6853cff1fd
5332f5fde4b03c9a25efd0bc,511111803959,AQUAFINA,,False,Aquafina,5332f5fbe4b03c9a25efd0ba
5d66e20b6d5f3b6188d4f055,511111705512, SOBE,,False,SoBe Drinks,5332f5fbe4b03c9a25efd0ba
5332f9f4e4b03c9a25efd1ca,511111103219,,,False,Rice Krispies,5332f5f2e4b03c9a25efd0aa
5d6594a2a3a018514994f434,511111905240,511111905240,,False,Kitchen and Baths,5d5d4fd16d5f3b23d1bc7905
5f5bc4f1be37ce17125ac0ec,511111016625,TEST BRANDCODE @1599849713825,BAKING,False,test brand @1599849713825,5f5bc4f1be37ce17125ac0e8
55b630d3e4b0d8e685c1421e,511111802631,,,False,Sunkist,55b62995e4b0d8e685c14213
5ab154eae4b0915382df7620,511111004400,CAMPBELLS DINNER SAUCES ,,False,Campbell's Dinner Sauces,5a734034e4b0d58f376be874
55b630ece4b0d8e685c14221,511111602606,,,False,Squirt,55b62995e4b0d8e685c14213
5cdad1daca6a4c76f3f8c515,511111304821,WILD STYLE,,False,Wild Style Sauce,559c2234e4b06aca36af13c6
592486bee410d61fcea3d128,511111300861,DOVE BODY,,False,DOVE,5332f5f6e4b03c9a25efd0b4
5f7ba645be37ce23081c528a,511111916888,TEST BRANDCODE @1601939012950,BAKING,False,test brand @1601939012949,5f7ba644be37ce23081c5289
5f358338be37ce443bf9d559,511111015307,TEST BRANDCODE @1597342520238,BAKING,False,test brand @1597342520238,5f358338be37ce443bf9d557
5f494cf904db711dd8fe87f0,511111616184,,BAKING,False,test brand @1598639353768,5f494cf904db711dd8fe87ef
57d96124e4b0ac389136a2b9,511111602323,WEIGHT WATCHERS SMART ONES,,False,Smart Ones,559c2234e4b06aca36af13c6
5da60696a60b87376833e34c,511111805625,ALEVE LIQUID GELS,,False,ALEVE® LIQUID GELS,53e10d6368abd3c7065097cc
5332f603e4b03c9a25efd0bf,511111603924,,,False,Lipton,53e10d6368abd3c7065097cc
591325cde4b0cddf4ebb6a69,511111200963,SANTITAS,,False,SANTITAS Tortilla Chips,5332f5fbe4b03c9a25efd0ba
5d4880ca6d5f3b105d1bc8dc,511111204879,FRUIT LOVE,,False,Fruit Love Spoonable Smoothies,559c2234e4b06aca36af13c6
585a9744e4b03e62d1ce0e98,511111301462,TROPICANA,,False,Tropicana,5332f5fbe4b03c9a25efd0ba
585a96fbe4b03e62d1ce0e8e,511111001553,,,False,Sabra,53e10d6368abd3c7065097cc
5daf68751dda2c3e1416ae9c,511111106081,RAISIN NUT BRAN,,False,Raisin Nut Bran,5332f5f3e4b03c9a25efd0ae
5da607daa60b87376833e350,511111405696,511111405696,,False,Bayer® ASPRIN EXTRA STRENGTH ,53e10d6368abd3c7065097cc
5332f9f1e4b03c9a25efd1c5,511111503255,,,False,Corn Flakes,5332f5f2e4b03c9a25efd0aa
5887a28ae4b02187f85cdad6,511111901143,VELVEETA,,False,Velveeta,559c2234e4b06aca36af13c6
592486bee410d61fcea3d12b,511111400837,GOOD HUMOR,,False,GOOD HUMOR,5332f5f6e4b03c9a25efd0b4
5aa1b53ae4b086c8aad5e097,511111804277,JUST CRACK AN EGG,,False,JUST CRACK AN EGG Scramble Kit,559c2234e4b06aca36af13c6
5fa98944be37ce239d107101,511111917274,TEST BRANDCODE @1604946244789,BAKING,False,test brand @1604946244789,5fa98944be37ce239d1070ff
5d6417f56d5f3b23d1bc790d,511111305071,511111305071,,False,MARTHA STEWART LIVING MAGAZINE,5d5d4fd16d5f3b23d1bc7905
592486bee410d61fcea3d129,511111100850,,,False,DOVE MEN+CARE,5332f5f6e4b03c9a25efd0b4
588ba0f5e4b02187f85cdade,511111701064,,,False,Cracker Barrel Macaroni & Cheese Dinners,559c2234e4b06aca36af13c6
5f4bf556be37ce0b4491554a,511111316329,TEST BRANDCODE @1598813526618,BAKING,False,test brand @1598813526618,5f4bf556be37ce0b44915549
5f7760ffbe37ce1d26d7b7a9,511111716877,,BAKING,False,test brand @1601659135935,5f7760ffbe37ce1d26d7b7a8
5332f5fbe4b03c9a25efd0b9,511111503972,PEPSI,,False,Pepsi,5332f5fbe4b03c9a25efd0ba
5daf2e2a1dda2c3e1416ae92,511111705888,MOTT'S,,False,Mott's® Fruit Snacks,5332f5f3e4b03c9a25efd0ae
5332f9fde4b03c9a25efd1ce,511111503187,,,False,Corn Pops,5332f5f2e4b03c9a25efd0aa
5a8f6461e4b02d0314ffa208,511111604242,RIBERHUS,,False,Riberhus,5a734034e4b0d58f376be874
58861d07e4b02187f85cdacd,511111601234,HERSHEY'S PUDDING,,False,Hershey's Pudding,559c2234e4b06aca36af13c6
5f504ac2be37ce0b793c9412,511111716433,TEST BRANDCODE @1599097538395,BAKING,False,test brand @1599097538394,5f504ac2be37ce0b793c9411
5332f7aae4b03c9a25efd139,511111003526,,,False,Busch,5332f7a7e4b03c9a25efd134
53501d29b9237fd7718f9e16,511111802846,,,False,Digiorno,5332fa58e4b03c9a25efd215
5fd29590be37ce38bbbefb27,511111218067,TEST BRANDCODE @1607636368260,BAKING,False,test brand @1607636368260,5fd29590be37ce38bbbefb25
5c49d4c5315a247b580d50fb,511111604754,GO & GROW,,False,GO & GROW,59b96571e4b0bf7c7980588b
5f208dafbe37ce7958c59524,511111115205,TEST BRANDCODE @1595968943087,BAKING,False,test brand @1595968943087,5f208daebe37ce7958c59520
592486bde410d61fcea3d126,511111000884,COUNTRY CROCK,,False,COUNTRY CROCK,53e10d6368abd3c7065097cc
585a971ae4b03e62d1ce0e93,511111601517,STACY'S,,False,Stacy's,5332f5fbe4b03c9a25efd0ba
5332f7a9e4b03c9a25efd137,511111703549,,,False,Budweiser Select,5332f7a7e4b03c9a25efd134
5a5d1e5fe4b06ba572cf249d,511111100348,MR. YOSHIDA'S,,False,MR. YOSHIDA'S,559c2234e4b06aca36af13c6
5332f77de4b03c9a25efd12b,511111203605,,,False,Bisquick,5332f5f3e4b03c9a25efd0ae
57dd5a50e4b0ac389136a2d9,511111902300,,,False,Austin,53e10d6368abd3c7065097cc
5fa1c568be37ce402c4618f4,511111517238,TEST BRANDCODE @1604437352151,CANDY_AND_SWEETS,False,test brand @1604437352151,5332fa12e4b03c9a25efd1e7
5f4a7a60be37ce2d95e65cad,511111616306,,BAKING,False,test brand @1598716512038,5f4a7a60be37ce2d95e65cac
5f19e054be37ce33f74a1671,511111415138,TEST BRANDCODE @1595531348410,BAKING,False,test brand @1595531348410,5f19e054be37ce33f74a166e
5fd29591be37ce38bbbefb2c,511111018100,,BAKING,False,test brand @1607636369580,5fd29591be37ce38bbbefb2b
5332fa7ae4b03c9a25efd228,511111902973,,,False,Barq's,5332f5ebe4b03c9a25efd0a8
5f441281be37ce5dbe9b7c82,511111015819,TEST BRANDCODE @1598296705444,CANDY_AND_SWEETS,False,test brand @1598296705444,5332fa12e4b03c9a25efd1e7
57ebc158e4b0ac389136a341,511111702016,LEA & PERRINS,,False,Lea & Perrins,559c2234e4b06aca36af13c6
5332fa73e4b03c9a25efd21d,511111203049,,,False,Caffeine-free Diet Coke,5332f5ebe4b03c9a25efd0a8
57ebc009e4b0ac389136a334,511111302131,HEINZ,,False,Heinz,559c2234e4b06aca36af13c6
5fb6b695be37ce522e165cba,511111017387,SARA LEE ,GROCERY,False,Sara Lee,5fb6b608be37ce522e165cb9
5f872b7fbe37ce66db5dd977,511111017011,TEST BRANDCODE @1602694015481,BAKING,False,test brand @1602694015481,5f872b7fbe37ce66db5dd975
5a5d1e8fe4b06ba572cf249e,511111400325,OVEN FRY,,False,OVEN FRY,559c2234e4b06aca36af13c6
5d658fde6d5f3b23d1bc7913,511111505204,,,False,BETTY CROCKER SPECIAL EDITION MAGAZINE,53e10d6368abd3c7065097cc
5f4a7a5ebe37ce2d95e65ca4,511111016298,TEST BRANDCODE @1598716510157,CANDY_AND_SWEETS,False,test brand @1598716510157,5332fa12e4b03c9a25efd1e7
57c08268e4b0718ff5fcb035,511111602484,,,False,Skol,5332f7a7e4b03c9a25efd134
5a5d2856e4b0db471c2d0430,511111300144,TWO HATS,,False,Two Hats,5332f709e4b03c9a25efd0f1
591b7682e4b0cddf4ebb6a6a,511111000952,STARBUCKS Bottled Drinks,,False,Starbucks Ready-To-Drink Beverages,5332f5fbe4b03c9a25efd0ba
585a965be4b03e62d1ce0e7c,511111601722,FRITOS,,True,Fritos,5332f5fbe4b03c9a25efd0ba
585a96c2e4b03e62d1ce0e87,511111701620,PASTA RONI,,False,Pasta Roni,5332f5fbe4b03c9a25efd0ba
55b6309ce4b0d8e685c1421b,511111702665,BRAND CODE,,True,7 up,55b62995e4b0d8e685c14213
5d641257a3a018514994f425,511111604969,ALLRECIPES,,False,Allrecipes Magazine,5d5d4fd16d5f3b23d1bc7905
5a7e0c1ae4b0782f27c68d4e,511111504061,,,False,1_KRAFT Hockeyville,53e10d6368abd3c7065097cc
5fc54c17be37ce1911dbb3b8,511111117919,,BAKING,False,test brand @1606765591455,5fc54c17be37ce1911dbb3b7
5ab130e2e4b0915382df7619,511111504290,V8 V FUSION ,,False,V8V Fusion,5a734034e4b0d58f376be874
5f504ac2be37ce0b793c9413,511111916444,TEST BRANDCODE @1599097538537,BAKING,False,test brand @1599097538537,5f504ac2be37ce0b793c9411
5d66dbf36d5f3b6188d4f04d,511111705390,H20H,,False,H2OH! Sparkling Water,5332f5fbe4b03c9a25efd0ba
5332f7f0e4b03c9a25efd160,511111603368,MILLER GENUINE DRAFT,,False,Miller Genuine Draft,5332f709e4b03c9a25efd0f1
5f9770bfbe37ce03d08a2d87,511111817093,TEST BRANDCODE @1603760319814,BAKING,False,test brand @1603760319814,5f9770bfbe37ce03d08a2d83
5332f9f1e4b03c9a25efd1c4,511111703266,,,False,Special K,5332f5f2e4b03c9a25efd0aa
5332f7a8e4b03c9a25efd136,511111203551,,,False,Busch Light,5332f7a7e4b03c9a25efd134
5d5abca1a3a018514994f421,511111504900,AMAZING GRAINS,,False,Amazing Grains,559c2234e4b06aca36af13c6
5f19e054be37ce33f74a1670,511111915126,TEST BRANDCODE @1595531348374,BAKING,False,test brand @1595531348374,5f19e054be37ce33f74a166e
5dc07de6a60b873d6b0666d0,511111406297,CHOCOLATE CHEERIOS,,False,Chocolate Cheerios™,53e10d6368abd3c7065097cc
5d66dfec6d5f3b6188d4f053,511111105480,ONE,,False,O.N.E. Coconut Water,5332f5fbe4b03c9a25efd0ba
5a5d209ae4b0db471c2d0429,511111600282,KEYSTONE ICE,,False,Keystone Ice,5332f709e4b03c9a25efd0f1
5a5d1d05e4b06ba572cf249b,511111800361,DIGIORNO CHEESE,,False,DIGIORNO CHEESE,559c2234e4b06aca36af13c6
5d601d74a3a018514994f422,511111004912,CALEBS KOLA,,False,Caleb's Kola,53e10d6368abd3c7065097cc
60074277be37ce360be63a01,511111619826,TEST BRANDCODE @1611088503776,BAKING,False,test brand @1611088503776,60074277be37ce360be639fe
58861c7e4e8d0d20bc42c4ea,511111401360,PILSNER URQUELL,,False,Pilsner Urquell,5332f709e4b03c9a25efd0f1
5f3e9172be37ce5a0e01b956,511111915560,TEST BRANDCODE @1597935986474,BAKING,False,test brand @1597935986474,5f3e9172be37ce5a0e01b952
540f241c68abd3c7065097d5,511111602767,,,False,Prairie Farms,540f215de4b09fb9af4b49f1
5ab13217e4b0915382df761b,511111804321, MILANO,,False,Milano,5a734034e4b0d58f376be874
5fd3acb9be37ce0d9386bb4c,511111618225,,BAKING,False,test brand @1607707833391,5fd3acb9be37ce0d9386bb4b
53501e6cb9237fd7718f9e25,511111402800,,,False,Palermo,53501d2ab9237fd7718f9e1a
5f208db0be37ce7958c59527,511111815228,,BAKING,False,test brand @1595968944654,5f208db0be37ce7958c59526
5dc07e2aa60b873d6b0666d1,511111006305,GENERAL MILLS CEREAL,,False,"General Mills ""Big G"" Cereal",53e10d6368abd3c7065097cc
5f493e73be37ce64d0ae36c7,511111516125,TEST BRANDCODE @1598635635448,CANDY_AND_SWEETS,False,test brand @1598635635448,5332fa12e4b03c9a25efd1e7
592486bde410d61fcea3d125,511111500896,CLEAR,,False,CLEAR,5332f5f6e4b03c9a25efd0b4
5a5d10b5e4b06ba572cf2497,511111700463,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,,False,Arnold Palmer Spiked,5332f709e4b03c9a25efd0f1
5fb81985be37ce522e165cdb,511111817703,ABSOLUT® LIME,BEER_WINE_SPIRITS,False,Absolut® Lime,5fb6d381be37ce522e165cbd
5fb81718be37ce522e165cd6,511111817659,ABSOLUT® JUICE STRAWBERRY,BEER_WINE_SPIRITS,False,Absolut® Juice Strawberry,5fb6d381be37ce522e165cbd
5fb817e8be37ce522e165cd8,511111517672,ABSOLUT® ORIGINAL,BEER_WINE_SPIRITS,False,Absolut® Original,5fb6d381be37ce522e165cbd
5fb818abbe37ce522e165cd9,511111717683,ABSOLUT® MANDRIN,BEER_WINE_SPIRITS,False,Absolut® Mandrin,5fb6d381be37ce522e165cbd
5fb7f9c2be37ce522e165cc8,511111517511,ABSOLUT ELYX,BEER_WINE_SPIRITS,False,Absolut® Elyx,5fb6d381be37ce522e165cbd
5fb81796be37ce522e165cd7,511111017660,ABSOLUT® JUICE APPLE,BEER_WINE_SPIRITS,False,Absolut® Juice Apple,5fb6d381be37ce522e165cbd
5fb7f8febe37ce522e165cc7,511111017509,ABERLOUR,BEER_WINE_SPIRITS,False,Aberlour®,5fb6d381be37ce522e165cbd
5fb80a6bbe37ce522e165cd0,511111317593,JAMESON COLD BREW ,BEER_WINE_SPIRITS,False,Jameson® Cold Brew ,5fb6d381be37ce522e165cbd
5fb6d68abe37ce522e165cbf,511111817420,JEFFERSON’S RESERVE,BEER_WINE_SPIRITS,False,Jefferson’s Reserve®,5fb6d381be37ce522e165cbd
5fb6d5e4be37ce522e165cbe,511111617419,CAMPO VIEJO,BEER_WINE_SPIRITS,False,Campo Viejo®,5fb6d381be37ce522e165cbd
5fb7e90fbe37ce522e165cc5,511111917489,KAHLUA,BEER_WINE_SPIRITS,False,Kahlua®,5fb6d381be37ce522e165cbd
5fb7e52abe37ce522e165cc2,511111017455,MUMM NAPA ,BEER_WINE_SPIRITS,False,Mumm Napa®,5fb6d381be37ce522e165cbd
5fb7e7aebe37ce522e165cc4,511111717478,MALFY,BEER_WINE_SPIRITS,False,Malfy®,5fb6d381be37ce522e165cbd
5fb80e12be37ce522e165cd4,511111117636,MALIBU® LIME,BEER_WINE_SPIRITS,False,Malibu® Lime,5fb6d381be37ce522e165cbd
5fb80e70be37ce522e165cd5,511111317647,MALIBU® STRAWBERRY,BEER_WINE_SPIRITS,False,Malibu® Strawberry,5fb6d381be37ce522e165cbd
5fb7fae8be37ce522e165cca,511111217534,REDBREAST 12YO ,BEER_WINE_SPIRITS,False,Redbreast 12YO ,5fb6d381be37ce522e165cbd
5f38578fbe37ce5178517ad5,511111115434,TEST BRANDCODE @1597527951412,BAKING,False,test brand @1597527951412,5f38578fbe37ce5178517ad3
5f441281be37ce5dbe9b7c84,511111215820,,BAKING,False,test brand @1598296705593,5f441281be37ce5dbe9b7c83
5a5d25b6e4b0db471c2d042c,511111800200,SOL,,False,Sol,5332f709e4b03c9a25efd0f1
5332f807e4b03c9a25efd16f,511111903291,,,False,Activia,5332f7ffe4b03c9a25efd16b
585a9618e4b03e62d1ce0e75,511111201793,,,True,Baked!,5332f5fbe4b03c9a25efd0ba
5f513ea1be37ce21f1287c06,511111816546,TEST BRANDCODE @1599159969725,CANDY_AND_SWEETS,False,test brand @1599159969725,5332fa12e4b03c9a25efd1e7
5f4cffbba475f1050a66b574,511111216421,,BAKING,False,test brand @1598881723241,5f4cffbaa475f1050a66b573
57ebc2f0e4b0ac389136a34c,511111701903,WYLER'S,,False,Wyler's,559c2234e4b06aca36af13c6
5f7ba932be37ce2f290fb254,511111616979,TEST BRANDCODE @1601939762943,BAKING,False,test brand @1601939762943,5f7ba932be37ce2f290fb251
5db9e6551dda2c3e1416aea0,511111006183,FAT RABBIT,,False,Fat Rabbit,559c2234e4b06aca36af13c6
5daf60021dda2c3e1416ae9a,511111406068,TOTAL,,False,Total™,5332f5f3e4b03c9a25efd0ae
5f493e72be37ce64d0ae36c1,511111516071,,BAKING,False,test brand @1598635634169,5f493e72be37ce64d0ae36c0
5f493dabbe37ce64d0ae36bb,511111616023,TEST BRANDCODE @1598635435829,BAKING,False,test brand @1598635435829,5f493dabbe37ce64d0ae36ba
55a58727e4b0d0a65b3693cd,511111402688,,,False,Nature's Bakery,55a58719e4b0d0a65b3693cc
5fd3ae1fbe37ce0d9386bb55,511111118237,TEST BRANDCODE @1607708191093,BAKING,False,test brand @1607708191092,5fd3ae1fbe37ce0d9386bb54
5332fa75e4b03c9a25efd220,511111503026,,,False,Coca-Cola Zero,5332f5ebe4b03c9a25efd0a8
5fb80dd6be37ce522e165cd3,511111617624,MALIBU® PINEAPPLE,BEER_WINE_SPIRITS,False,Malibu® Pineapple,5fb6d381be37ce522e165cbd
5c49d24df0276e771967371a,511111104742,PURE BLISS,,False,PURE BLISS,59b96571e4b0bf7c7980588b
5a8c36a1e4b0ccf165fac9e8,511111604198,ROYAL DANSK,,False,Royal Dansk,5a734034e4b0d58f376be874
5f4a64e7be37ce17d23b317c,511111416227,TEST BRANDCODE @1598711015578,BAKING,False,test brand @1598711015578,5f4a64e7be37ce17d23b3178
57ebc13de4b0ac389136a33e,511111402039,,,False,Kraft Shredded Cheese,53e10d6368abd3c7065097cc
57d9612be4b0ac389136a2ba,511111402312,DEVOUR,,False,Devour,559c2234e4b06aca36af13c6
5a8c2f7ce4b0ccf165fac9e3,511111704096,CAMPBELLS,,False,Campbell's,5a734034e4b0d58f376be874
5f16f536be37ce2b30061e26,511111915072,TEST BRANDCODE @1595340086011,BAKING,False,test brand @1595340086011,5f16f535be37ce2b30061e24
5a4d254ce4b0bcb2c74ea780,511111200475,STUBBORN SODA,,False,STUBBORN SODA,5332f5fbe4b03c9a25efd0ba
5fb6d83cbe37ce522e165cc1,511111517443,AVION,BEER_WINE_SPIRITS,False,Avion® Silver,5fb6d381be37ce522e165cbd
5ff74126be37ce1e961f3271,511111318682,TEST BRANDCODE @1610039590413,BAKING,False,test brand @1610039590413,5ff74126be37ce1e961f326e
5ff74126be37ce1e961f326f,511111618669,TEST BRANDCODE @1610039590349,BAKING,False,test brand @1610039590349,5ff74126be37ce1e961f326e
5ff74126be37ce1e961f3272,511111818694,TEST BRANDCODE @1610039590443,BAKING,False,test brand @1610039590443,5ff74126be37ce1e961f326e
5ff744ffbe37ce1e961f3275,511111918714,,BAKING,False,test brand @1610040575410,5ff744ffbe37ce1e961f3274
5ff74126be37ce1e961f3270,511111118671,TEST BRANDCODE @1610039590383,BAKING,False,test brand @1610039590383,5ff74126be37ce1e961f326e
5ff74126be37ce1e961f3273,511111418702,TEST BRANDCODE @1610039590990,CANDY_AND_SWEETS,False,test brand @1610039590990,5332fa12e4b03c9a25efd1e7
5ffe3686be37ce5e01754c5e,511111719441,TEST BRANDCODE @1610495622485,BAKING,False,test brand @1610495622485,5ffe3686be37ce5e01754c5d
5ffe3a86be37ce7aab2d4fd5,511111619499,TEST BRANDCODE @1610496646104,BAKING,False,test brand @1610496646103,5ffe3a85be37ce7aab2d4fd4
5ffe3686be37ce5e01754c5f,511111219453,TEST BRANDCODE @1610495622510,BAKING,False,test brand @1610495622510,5ffe3686be37ce5e01754c5d
5ffe3687be37ce5e01754c62,511111119487,TEST BRANDCODE @1610495623019,CANDY_AND_SWEETS,False,test brand @1610495623019,5332fa12e4b03c9a25efd1e7
5ffe3686be37ce5e01754c60,511111419464,TEST BRANDCODE @1610495622536,BAKING,False,test brand @1610495622536,5ffe3686be37ce5e01754c5d
5ffe3686be37ce5e01754c61,511111919476,TEST BRANDCODE @1610495622560,BAKING,False,test brand @1610495622560,5ffe3686be37ce5e01754c5d
5e5ff158ee7f2d0b35b2a18d,511111214038,ONE A DAY,HEALTHY_AND_WELLNESS,False,ONE A DAY®,5d9b4f591dda2c6225a284aa
5332fa77e4b03c9a25efd225,511111803003,,,False,Cherry Coke,5332f5ebe4b03c9a25efd0a8
5d659490a3a018514994f433,511111705239,511111705239,,False,Happy Paws,5d5d4fd16d5f3b23d1bc7905
5e710da7ee7f2d0b35b2a191,511111614074,COUNTRY CROCK ORIGINAL,DAIRY_AND_REFRIGERATED,False,COUNTRY CROCK ORIGINAL,5e5ea9cc9c50da1291a6d074
592486bee410d61fcea3d12c,511111900825,HELLMANN'S/BEST FOODS,,False,Mayo by HELLMANN'S/BEST FOODS,5332f5f6e4b03c9a25efd0b4
5f38578fbe37ce5178517ad4,511111615422,TEST BRANDCODE @1597527951382,BAKING,False,test brand @1597527951382,5f38578fbe37ce5178517ad3
5f772952be37ce6b592e90d4,511111516798,TEST BRANDCODE @1601644882040,BAKING,False,test brand @1601644882040,5f772951be37ce6b592e90d1
5f385790be37ce5178517ad8,511111015468,TEST BRANDCODE @1597527952048,CANDY_AND_SWEETS,False,test brand @1597527952048,5332fa12e4b03c9a25efd1e7
5f4a650bbe37ce17d23b317f,511111116240,,BAKING,False,test brand @1598711051957,5f4a650bbe37ce17d23b317e
5f43faadbe37ce3ef3fd371b,511111715764,,BAKING,False,test brand @1598290605359,5f43faadbe37ce3ef3fd371a
5f208dafbe37ce7958c59525,511111615217,TEST BRANDCODE @1595968943787,CANDY_AND_SWEETS,False,test brand @1595968943787,5332fa12e4b03c9a25efd1e7
592486bfe410d61fcea3d13c,511111200680,TALENTI,,False,TALENTI,5332f5f6e4b03c9a25efd0b4
5f493e72be37ce64d0ae36c3,511111716082,TEST BRANDCODE @1598635634767,BAKING,False,test brand @1598635634767,5f493e72be37ce64d0ae36c2
5da6097ea60b87376833e358,511111305842,511111305842,,False,ONE A DAY® VITACRAVES ADULT MULTIVITAMINS,53e10d6368abd3c7065097cc
58b59950e4b0857c2ddb7254,511111601005,RED DOG,,False,Red Dog,5332f709e4b03c9a25efd0f1
58861c7e4e8d0d20bc42c4ee,511111201359,SMITH & FORGE,,False,Smith & Forge Hard Cider,5332f709e4b03c9a25efd0f1
5a5e34fee4b0db471c2d0436,511111200031,LIPTON Iced Tea Beverages,,False,LIPTON Iced Tea Beverages,5332f5fbe4b03c9a25efd0ba
585a96f5e4b03e62d1ce0e8d,511111201564,RUFFLES,,False,Ruffles,5332f5fbe4b03c9a25efd0ba
5ab13165e4b0be0a89bb0b03,511111604310,V8 PLUS ENERGY ,,False,V8 Plus Energy,5a734034e4b0d58f376be874
5afda618e4b0c11cfecd49fa,511111804550,POP SECRET,,False,POP SECRET,5a734034e4b0d58f376be874
5f7ba933be37ce2f290fb256,511111316992,TEST BRANDCODE @1601939763539,CANDY_AND_SWEETS,False,test brand @1601939763539,5332fa12e4b03c9a25efd1e7
5332f800e4b03c9a25efd16c,511111203322,,,False,Fruit on the Bottom,5332f7ffe4b03c9a25efd16b
5887a0fde4b02187f85cdad1,511111801191,CAPRI SUN,,False,Capri Sun,559c2234e4b06aca36af13c6
5a5d1acce4b0db471c2d0421,511111100416,NUT HARVEST,,False,NUT HARVEST,5332f5fbe4b03c9a25efd0ba
5f4cff1ba475f1050a66b569,511111916390,TEST BRANDCODE @1598881563437,BAKING,False,test brand @1598881563437,5f4cff1aa475f1050a66b566
57c0810fe4b0718ff5fcb02d,511111902539,,,False,Famous Amos,5332f5f2e4b03c9a25efd0aa
5f628215be37ce78e6e2efac,511111216650,TEST BRANDCODE @1600291349208,BAKING,False,test brand @1600291349208,5f628214be37ce78e6e2efaa
53501d2ab9237fd7718f9e19,511111102823,,,False,Emils,53501d2ab9237fd7718f9e18
5b184cdbe4b0d159a5b66e2b,511111204596,HENRY WEINHARDS,,False,Henry Weinhard's,53e10d6368abd3c7065097cc
5f504ac3be37ce0b793c9416,511111116479,TEST BRANDCODE @1599097539367,CANDY_AND_SWEETS,False,test brand @1599097539366,5332fa12e4b03c9a25efd1e7
5d6415b3a3a018514994f428,511111905035,511111905035,,False,People Special Edition Magazine,5d5d4fd16d5f3b23d1bc7905
5dc07880a60b873d6b0666cf,511111706274,FRUITY CHEERIOS,,False,Fruity Cheerios™,53e10d6368abd3c7065097cc
5da608821dda2c3e1416ae8c,511111905752,FLINTSTONES MULTIVITAMIN GUMMY,,False,Flintstones™ MULTIVITAMIN GUMMY,53e10d6368abd3c7065097cc
57e58166e4b0ac389136a30b,511111102267,FOSTER'S,,False,Foster's,5332f709e4b03c9a25efd0f1
5d5411eda3a018514994f420,511111904892,F WHITLOCK AND SONS,,False,F. Whitlock & Sons BBQ Sauce,559c2234e4b06aca36af13c6
5ff75cdfbe37ce1e961f328f,511111318804,TEST BRANDCODE @1610046687007,BAKING,False,test brand @1610046687007,5ff75cdebe37ce1e961f328c
5ff75cdfbe37ce1e961f3290,511111818816,TEST BRANDCODE @1610046687035,BAKING,False,test brand @1610046687035,5ff75cdebe37ce1e961f328c
5ff75cdebe37ce1e961f328e,511111718796,TEST BRANDCODE @1610046686980,BAKING,False,test brand @1610046686980,5ff75cdebe37ce1e961f328c
5f504ac2be37ce0b793c9414,511111416456,TEST BRANDCODE @1599097538572,BAKING,False,test brand @1599097538571,5f504ac2be37ce0b793c9411
